model_name,optimizer,loss,epoch,batch_size,learning_rate,idx_repeat,test_loss,test_accuracy
model_01,adam,binary_crossentropy,10,32,1e-05,1,61.006614685058594,0.4166666567325592
model_01,adam,binary_crossentropy,10,32,1e-05,2,54.90392303466797,0.17543859779834747
model_01,adam,binary_crossentropy,10,128,0.001,0,0.669808566570282,0.5921052694320679
model_01,adam,binary_crossentropy,10,128,0.001,1,0.7236051559448242,0.6140350699424744
model_01,adam,binary_crossentropy,10,128,0.001,2,0.6735495924949646,0.6885964870452881
model_01,adam,binary_crossentropy,10,128,0.0001,0,3.568206310272217,0.23245614767074585
model_01,adam,binary_crossentropy,10,128,0.0001,1,19.341842651367188,0.06578947603702545
model_01,adam,binary_crossentropy,10,128,0.0001,2,10.957579612731934,0.5833333134651184
model_01,adam,binary_crossentropy,10,128,1e-05,0,63.38215255737305,0.05263157933950424
model_01,adam,binary_crossentropy,10,128,1e-05,1,23.501028060913086,0.030701754614710808
model_01,adam,binary_crossentropy,10,128,1e-05,2,18.684585571289062,0.20614035427570343
model_01,adam,binary_crossentropy,30,32,0.001,0,0.36667779088020325,0.5833333134651184
model_01,adam,binary_crossentropy,30,32,0.001,1,0.37723469734191895,0.6359649300575256
model_01,adam,binary_crossentropy,30,32,0.001,2,0.43309342861175537,0.6622806787490845
model_01,adam,binary_crossentropy,30,32,0.0001,0,1.530560851097107,0.6447368264198303
model_01,adam,binary_crossentropy,30,32,0.0001,1,2.0950767993927,0.6271929740905762
model_01,adam,binary_crossentropy,30,32,0.0001,2,1.6946934461593628,0.5614035129547119
model_01,adam,binary_crossentropy,30,32,1e-05,0,28.00494956970215,0.07894736528396606
model_01,adam,binary_crossentropy,30,32,1e-05,1,8.391777992248535,0.49561402201652527
model_01,adam,binary_crossentropy,30,32,1e-05,2,44.33063888549805,0.19298245012760162
model_01,adam,binary_crossentropy,30,128,0.001,0,0.5892866253852844,0.5745614171028137
model_01,adam,binary_crossentropy,30,128,0.001,1,0.34893694519996643,0.7368420958518982
model_01,adam,binary_crossentropy,30,128,0.001,2,0.5156384706497192,0.5526315569877625
model_01,adam,binary_crossentropy,30,128,0.0001,0,3.0569026470184326,0.44736841320991516
model_01,adam,binary_crossentropy,30,128,0.0001,1,1.3764153718948364,0.1535087674856186
model_01,adam,binary_crossentropy,30,128,0.0001,2,14.246245384216309,0.16228070855140686
model_01,adam,binary_crossentropy,30,128,1e-05,0,62.853736877441406,0.2368421107530594
model_01,adam,binary_crossentropy,30,128,1e-05,1,18.023780822753906,0.05701754242181778
model_01,adam,binary_crossentropy,30,128,1e-05,2,107.53565979003906,0.04385964944958687
model_01,adam,binary_crossentropy,50,32,0.001,0,0.36110198497772217,0.609649121761322
model_01,adam,binary_crossentropy,50,32,0.001,1,0.33286967873573303,0.7105262875556946
model_01,adam,binary_crossentropy,50,32,0.001,2,0.27648669481277466,0.6666666865348816
model_01,adam,binary_crossentropy,50,32,0.0001,0,0.70213383436203,0.6666666865348816
model_01,adam,binary_crossentropy,50,32,0.0001,1,1.428255319595337,0.5877193212509155
model_01,adam,binary_crossentropy,50,32,0.0001,2,0.7005199193954468,0.5394737124443054
model_01,adam,binary_crossentropy,50,32,1e-05,0,21.066123962402344,0.6885964870452881
model_01,adam,binary_crossentropy,50,32,1e-05,1,24.277769088745117,0.4649122953414917
model_01,adam,binary_crossentropy,50,32,1e-05,2,7.522396087646484,0.1315789520740509
model_01,adam,binary_crossentropy,50,128,0.001,0,0.35289373993873596,0.6184210777282715
model_01,adam,binary_crossentropy,50,128,0.001,1,0.37284648418426514,0.6973684430122375
model_01,adam,binary_crossentropy,50,128,0.001,2,0.372504323720932,0.6842105388641357
model_01,adam,binary_crossentropy,50,128,0.0001,0,3.889277219772339,0.390350878238678
model_01,adam,binary_crossentropy,50,128,0.0001,1,2.0463156700134277,0.40789473056793213
model_01,adam,binary_crossentropy,50,128,0.0001,2,3.1929771900177,0.21929824352264404
model_01,adam,binary_crossentropy,50,128,1e-05,0,2.218034505844116,0.3815789520740509
model_01,adam,binary_crossentropy,50,128,1e-05,1,4.4278154373168945,0.3114035129547119
model_01,adam,binary_crossentropy,50,128,1e-05,2,24.74159049987793,0.5570175647735596
model_01,sgd,categorical_crossentropy,10,32,0.001,0,0.8299276232719421,0.7149122953414917
model_01,sgd,categorical_crossentropy,10,32,0.001,1,1.1902984380722046,0.7412280440330505
