model_name,optimizer,loss,epoch,batch_size,learning_rate,idx_repeat,test_loss,test_accuracy
model_01,adam,binary_crossentropy,30,128,1e-05,4,19.724197387695312,0.5884521007537842
model_01,adam,binary_crossentropy,100,32,0.001,0,0.46538519859313965,0.5995085835456848
model_01,adam,binary_crossentropy,100,32,0.001,1,0.4666929244995117,0.5810810923576355
model_01,adam,binary_crossentropy,100,32,0.001,2,0.4469691216945648,0.5982800722122192
model_01,adam,binary_crossentropy,100,32,0.001,3,0.4619651138782501,0.5761670470237732
model_01,adam,binary_crossentropy,100,32,0.001,4,0.4426913261413574,0.5982800722122192
model_01,adam,binary_crossentropy,100,32,0.0001,0,0.602258563041687,0.5909090638160706
model_01,adam,binary_crossentropy,100,32,0.0001,1,1.0568712949752808,0.4803439676761627
model_01,adam,binary_crossentropy,100,32,0.0001,2,1.1781898736953735,0.5540540814399719
model_01,adam,binary_crossentropy,100,32,0.0001,3,0.5171185731887817,0.5995085835456848
model_01,adam,binary_crossentropy,100,32,0.0001,4,0.5100927352905273,0.5970516204833984
model_01,adam,binary_crossentropy,100,32,1e-05,0,3.871044874191284,0.4312039315700531
model_01,adam,binary_crossentropy,100,32,1e-05,1,0.5750277042388916,0.5847665667533875
model_01,adam,binary_crossentropy,100,32,1e-05,2,11.258461952209473,0.4176904261112213
model_01,adam,binary_crossentropy,100,32,1e-05,3,8.811227798461914,0.4299754202365875
model_01,adam,binary_crossentropy,100,32,1e-05,4,1.0437345504760742,0.5786240696907043
model_01,adam,binary_crossentropy,100,128,0.001,0,0.5345235466957092,0.5405405163764954
model_01,adam,binary_crossentropy,100,128,0.001,1,0.47185513377189636,0.5933660864830017
model_01,adam,binary_crossentropy,100,128,0.001,2,0.4653385281562805,0.5958231091499329
model_01,adam,binary_crossentropy,100,128,0.001,3,0.5228888988494873,0.5712530612945557
model_01,adam,binary_crossentropy,100,128,0.001,4,0.4506860673427582,0.5945945978164673
model_01,adam,binary_crossentropy,100,128,0.0001,0,2.1363799571990967,0.5687960982322693
model_01,adam,binary_crossentropy,100,128,0.0001,1,2.4252169132232666,0.5073710083961487
model_01,adam,binary_crossentropy,100,128,0.0001,2,2.63728928565979,0.4987714886665344
model_01,adam,binary_crossentropy,100,128,0.0001,3,0.6543575525283813,0.5872235894203186
model_01,adam,binary_crossentropy,100,128,0.0001,4,0.5295575857162476,0.5921375751495361
model_01,adam,binary_crossentropy,100,128,1e-05,0,15.092531204223633,0.31081080436706543
model_01,adam,binary_crossentropy,100,128,1e-05,1,8.024290084838867,0.5577395558357239
model_01,adam,binary_crossentropy,100,128,1e-05,2,13.8820161819458,0.41031941771507263
model_01,adam,binary_crossentropy,100,128,1e-05,3,13.700778007507324,0.43488943576812744
model_01,adam,binary_crossentropy,100,128,1e-05,4,12.495125770568848,0.5749385952949524
model_01,sgd,categorical_crossentropy,10,32,0.001,0,1.1922606229782104,0.5921375751495361
model_01,sgd,categorical_crossentropy,10,32,0.001,1,1.1901572942733765,0.5970516204833984
model_01,sgd,categorical_crossentropy,10,32,0.001,2,1.154098629951477,0.5945945978164673
model_01,sgd,categorical_crossentropy,10,32,0.001,3,1.1448874473571777,0.5970516204833984
model_01,sgd,categorical_crossentropy,10,32,0.001,4,1.172623634338379,0.5958231091499329
model_01,sgd,categorical_crossentropy,10,32,0.0001,0,1.3375622034072876,0.5982800722122192
model_01,sgd,categorical_crossentropy,10,32,0.0001,1,1.3180338144302368,0.5675675868988037
model_01,sgd,categorical_crossentropy,10,32,0.0001,2,1.247177004814148,0.5970516204833984
model_01,sgd,categorical_crossentropy,10,32,0.0001,3,1.3974157571792603,0.4238329231739044
model_01,sgd,categorical_crossentropy,10,32,0.0001,4,1.6058529615402222,0.5933660864830017
model_01,sgd,categorical_crossentropy,10,32,1e-05,0,4.41251802444458,0.46560195088386536
model_01,sgd,categorical_crossentropy,10,32,1e-05,1,2.2065508365631104,0.5331695079803467
model_01,sgd,categorical_crossentropy,10,32,1e-05,2,5.934729099273682,0.13390663266181946
model_01,sgd,categorical_crossentropy,10,32,1e-05,3,3.111943006515503,0.37960687279701233
model_01,sgd,categorical_crossentropy,10,32,1e-05,4,5.499241828918457,0.5466830730438232
model_01,sgd,categorical_crossentropy,10,128,0.001,0,1.3801257610321045,0.5810810923576355
model_01,sgd,categorical_crossentropy,10,128,0.001,1,1.1794325113296509,0.5945945978164673
model_01,sgd,categorical_crossentropy,10,128,0.001,2,1.181283712387085,0.5896806120872498
model_01,sgd,categorical_crossentropy,10,128,0.001,3,1.2413324117660522,0.5958231091499329
model_01,sgd,categorical_crossentropy,10,128,0.001,4,1.1529746055603027,0.5970516204833984
model_01,sgd,categorical_crossentropy,10,128,0.0001,0,1.4274195432662964,0.5823096036911011
model_01,sgd,categorical_crossentropy,10,128,0.0001,1,2.093926191329956,0.47174447774887085
model_01,sgd,categorical_crossentropy,10,128,0.0001,2,2.3334856033325195,0.3808353841304779
model_01,sgd,categorical_crossentropy,10,128,0.0001,3,2.174297332763672,0.5982800722122192
model_01,sgd,categorical_crossentropy,10,128,0.0001,4,2.205411672592163,0.5454545617103577
model_01,sgd,categorical_crossentropy,10,128,1e-05,0,4.412111759185791,0.5958231091499329
model_01,sgd,categorical_crossentropy,10,128,1e-05,1,6.139581203460693,0.27886977791786194
model_01,sgd,categorical_crossentropy,10,128,1e-05,2,3.8898890018463135,0.12039311975240707
model_01,sgd,categorical_crossentropy,10,128,1e-05,3,5.544402599334717,0.2616707682609558
model_01,sgd,categorical_crossentropy,10,128,1e-05,4,2.8735270500183105,0.24692875146865845
model_01,sgd,categorical_crossentropy,30,32,0.001,0,1.1225919723510742,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,32,0.001,1,1.106916904449463,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,32,0.001,2,1.0957845449447632,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,32,0.001,3,1.1511744260787964,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,32,0.001,4,1.1043809652328491,0.5958231091499329
model_01,sgd,categorical_crossentropy,30,32,0.0001,0,1.1915339231491089,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,32,0.0001,1,1.2101532220840454,0.5982800722122192
model_01,sgd,categorical_crossentropy,30,32,0.0001,2,1.1267167329788208,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,32,0.0001,3,1.2592058181762695,0.5982800722122192
model_01,sgd,categorical_crossentropy,30,32,0.0001,4,1.178160309791565,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,32,1e-05,0,1.9535611867904663,0.5589680671691895
model_01,sgd,categorical_crossentropy,30,32,1e-05,1,2.6963014602661133,0.26658475399017334
model_01,sgd,categorical_crossentropy,30,32,1e-05,2,2.2959625720977783,0.07616707682609558
model_01,sgd,categorical_crossentropy,30,32,1e-05,3,2.365818977355957,0.3746928870677948
model_01,sgd,categorical_crossentropy,30,32,1e-05,4,2.154207229614258,0.45823097229003906
model_01,sgd,categorical_crossentropy,30,128,0.001,0,1.2113652229309082,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,128,0.001,1,1.2844704389572144,0.5958231091499329
model_01,sgd,categorical_crossentropy,30,128,0.001,2,1.3588476181030273,0.5958231091499329
model_01,sgd,categorical_crossentropy,30,128,0.001,3,1.2316195964813232,0.5958231091499329
model_01,sgd,categorical_crossentropy,30,128,0.001,4,1.1072473526000977,0.5909090638160706
model_01,sgd,categorical_crossentropy,30,128,0.0001,0,1.8269402980804443,0.5663390755653381
model_01,sgd,categorical_crossentropy,30,128,0.0001,1,1.6900029182434082,0.5540540814399719
model_01,sgd,categorical_crossentropy,30,128,0.0001,2,1.774904727935791,0.5970516204833984
model_01,sgd,categorical_crossentropy,30,128,0.0001,3,1.849867820739746,0.4987714886665344
model_01,sgd,categorical_crossentropy,30,128,0.0001,4,2.155925989151001,0.16584765911102295
model_01,sgd,categorical_crossentropy,30,128,1e-05,0,7.718417644500732,0.5393120646476746
model_01,sgd,categorical_crossentropy,30,128,1e-05,1,3.581144332885742,0.30221131443977356
model_01,sgd,categorical_crossentropy,30,128,1e-05,2,1.7874071598052979,0.5798525810241699
model_01,sgd,categorical_crossentropy,30,128,1e-05,3,3.6622209548950195,0.273955762386322
model_01,sgd,categorical_crossentropy,30,128,1e-05,4,2.429529905319214,0.20147420465946198
model_01,sgd,categorical_crossentropy,100,32,0.001,0,1.0714807510375977,0.5933660864830017
model_01,sgd,categorical_crossentropy,100,32,0.001,1,1.0539960861206055,0.5958231091499329
model_01,sgd,categorical_crossentropy,100,32,0.001,2,1.1065163612365723,0.5970516204833984
model_01,sgd,categorical_crossentropy,100,32,0.001,3,1.0666708946228027,0.5970516204833984
model_01,sgd,categorical_crossentropy,100,32,0.001,4,1.0815194845199585,0.5970516204833984
model_01,sgd,categorical_crossentropy,100,32,0.0001,0,1.2005252838134766,0.5884521007537842
model_01,sgd,categorical_crossentropy,100,32,0.0001,1,1.153715968132019,0.5982800722122192
model_01,sgd,categorical_crossentropy,100,32,0.0001,2,1.1630053520202637,0.5982800722122192
model_01,sgd,categorical_crossentropy,100,32,0.0001,3,1.0822211503982544,0.5970516204833984
model_01,sgd,categorical_crossentropy,100,32,0.0001,4,1.2236418724060059,0.5921375751495361
model_01,sgd,categorical_crossentropy,100,32,1e-05,0,1.592067003250122,0.5786240696907043
model_01,sgd,categorical_crossentropy,100,32,1e-05,1,1.8184479475021362,0.1744471788406372
model_01,sgd,categorical_crossentropy,100,32,1e-05,2,1.6639550924301147,0.49631449580192566
model_01,sgd,categorical_crossentropy,100,32,1e-05,3,1.129451036453247,0.5945945978164673
model_01,sgd,categorical_crossentropy,100,32,1e-05,4,1.097053050994873,0.5982800722122192
model_01,sgd,categorical_crossentropy,100,128,0.001,0,1.1203469038009644,0.5970516204833984
model_01,sgd,categorical_crossentropy,100,128,0.001,1,1.1265159845352173,0.5982800722122192
model_01,sgd,categorical_crossentropy,100,128,0.001,2,1.14827561378479,0.5945945978164673
model_01,sgd,categorical_crossentropy,100,128,0.001,3,1.143074870109558,0.5958231091499329
model_01,sgd,categorical_crossentropy,100,128,0.001,4,1.148729681968689,0.5970516204833984
model_01,sgd,categorical_crossentropy,100,128,0.0001,0,1.2783054113388062,0.5773955583572388
model_01,sgd,categorical_crossentropy,100,128,0.0001,1,1.3357428312301636,0.5233415365219116
model_01,sgd,categorical_crossentropy,100,128,0.0001,2,1.2060251235961914,0.5847665667533875
model_01,sgd,categorical_crossentropy,100,128,0.0001,3,1.162151575088501,0.5970516204833984
model_01,sgd,categorical_crossentropy,100,128,0.0001,4,1.2298015356063843,0.5356265306472778
model_01,sgd,categorical_crossentropy,100,128,1e-05,0,1.9721436500549316,0.4619164764881134
model_01,sgd,categorical_crossentropy,100,128,1e-05,1,2.2141218185424805,0.4742014706134796
model_01,sgd,categorical_crossentropy,100,128,1e-05,2,2.275622844696045,0.44103193283081055
model_01,sgd,categorical_crossentropy,100,128,1e-05,3,2.114191770553589,0.5724815726280212
model_01,sgd,categorical_crossentropy,100,128,1e-05,4,1.80696439743042,0.5933660864830017
model_01,sgd,binary_crossentropy,10,32,0.001,0,0.5604093074798584,0.5970516204833984
model_01,sgd,binary_crossentropy,10,32,0.001,1,0.7139880061149597,0.5982800722122192
model_01,sgd,binary_crossentropy,10,32,0.001,2,0.48377424478530884,0.5945945978164673
model_01,sgd,binary_crossentropy,10,32,0.001,3,0.5088202953338623,0.5847665667533875
